Position,Count,Samples
873,0,ribo_H6_PBMC
874,0,ribo_H6_PBMC
875,0,ribo_H6_PBMC
876,0,ribo_H6_PBMC
877,0,ribo_H6_PBMC
878,0,ribo_H6_PBMC
879,0,ribo_H6_PBMC
880,0,ribo_H6_PBMC
881,0,ribo_H6_PBMC
882,0,ribo_H6_PBMC
883,0,ribo_H6_PBMC
884,0,ribo_H6_PBMC
885,0,ribo_H6_PBMC
886,0,ribo_H6_PBMC
887,0,ribo_H6_PBMC
888,0,ribo_H6_PBMC
889,0,ribo_H6_PBMC
890,0,ribo_H6_PBMC
891,0,ribo_H6_PBMC
892,0,ribo_H6_PBMC
893,0,ribo_H6_PBMC
894,0,ribo_H6_PBMC
895,0,ribo_H6_PBMC
896,0,ribo_H6_PBMC
897,0,ribo_H6_PBMC
898,0,ribo_H6_PBMC
899,0,ribo_H6_PBMC
900,0,ribo_H6_PBMC
901,0,ribo_H6_PBMC
902,0,ribo_H6_PBMC
903,0,ribo_H6_PBMC
904,0,ribo_H6_PBMC
905,0,ribo_H6_PBMC
906,0,ribo_H6_PBMC
907,0,ribo_H6_PBMC
908,0,ribo_H6_PBMC
909,0,ribo_H6_PBMC
910,0,ribo_H6_PBMC
911,0,ribo_H6_PBMC
912,0,ribo_H6_PBMC
913,0,ribo_H6_PBMC
914,0,ribo_H6_PBMC
915,0,ribo_H6_PBMC
916,0,ribo_H6_PBMC
917,0,ribo_H6_PBMC
918,0,ribo_H6_PBMC
919,0,ribo_H6_PBMC
920,0,ribo_H6_PBMC
921,0,ribo_H6_PBMC
922,0,ribo_H6_PBMC
923,0,ribo_H6_PBMC
924,0,ribo_H6_PBMC
925,0,ribo_H6_PBMC
926,0,ribo_H6_PBMC
927,0,ribo_H6_PBMC
928,0,ribo_H6_PBMC
929,0,ribo_H6_PBMC
930,0,ribo_H6_PBMC
931,0,ribo_H6_PBMC
932,0,ribo_H6_PBMC
933,0,ribo_H6_PBMC
934,0,ribo_H6_PBMC
935,0,ribo_H6_PBMC
936,0,ribo_H6_PBMC
937,0,ribo_H6_PBMC
938,0,ribo_H6_PBMC
939,0,ribo_H6_PBMC
940,0,ribo_H6_PBMC
941,0,ribo_H6_PBMC
942,0,ribo_H6_PBMC
943,0,ribo_H6_PBMC
944,0,ribo_H6_PBMC
945,0,ribo_H6_PBMC
946,0,ribo_H6_PBMC
947,0,ribo_H6_PBMC
948,0,ribo_H6_PBMC
949,0,ribo_H6_PBMC
950,0,ribo_H6_PBMC
951,0,ribo_H6_PBMC
952,0,ribo_H6_PBMC
953,0,ribo_H6_PBMC
954,0,ribo_H6_PBMC
955,0,ribo_H6_PBMC
956,0,ribo_H6_PBMC
957,0,ribo_H6_PBMC
958,0,ribo_H6_PBMC
959,0,ribo_H6_PBMC
960,0,ribo_H6_PBMC
961,0,ribo_H6_PBMC
962,0,ribo_H6_PBMC
963,0,ribo_H6_PBMC
964,0,ribo_H6_PBMC
965,0,ribo_H6_PBMC
966,0,ribo_H6_PBMC
967,0,ribo_H6_PBMC
968,0,ribo_H6_PBMC
969,0,ribo_H6_PBMC
970,0,ribo_H6_PBMC
971,0,ribo_H6_PBMC
972,0,ribo_H6_PBMC
973,0,ribo_H6_PBMC
974,0,ribo_H6_PBMC
975,0,ribo_H6_PBMC
976,0,ribo_H6_PBMC
977,0,ribo_H6_PBMC
978,0,ribo_H6_PBMC
979,0,ribo_H6_PBMC
980,0,ribo_H6_PBMC
981,0,ribo_H6_PBMC
982,0,ribo_H6_PBMC
983,0,ribo_H6_PBMC
984,0,ribo_H6_PBMC
985,0,ribo_H6_PBMC
986,0,ribo_H6_PBMC
987,0,ribo_H6_PBMC
988,0,ribo_H6_PBMC
989,0,ribo_H6_PBMC
990,0,ribo_H6_PBMC
991,0,ribo_H6_PBMC
992,0,ribo_H6_PBMC
993,0,ribo_H6_PBMC
994,0,ribo_H6_PBMC
995,0,ribo_H6_PBMC
996,0,ribo_H6_PBMC
997,0,ribo_H6_PBMC
998,0,ribo_H6_PBMC
999,0,ribo_H6_PBMC
1000,0,ribo_H6_PBMC
1001,0,ribo_H6_PBMC
1002,0,ribo_H6_PBMC
1003,0,ribo_H6_PBMC
1004,0,ribo_H6_PBMC
1005,0,ribo_H6_PBMC
1006,0,ribo_H6_PBMC
1007,0,ribo_H6_PBMC
1008,0,ribo_H6_PBMC
1009,0,ribo_H6_PBMC
1010,0,ribo_H6_PBMC
1011,0,ribo_H6_PBMC
1012,0,ribo_H6_PBMC
1013,0,ribo_H6_PBMC
1014,0,ribo_H6_PBMC
1015,0,ribo_H6_PBMC
1016,0,ribo_H6_PBMC
1017,0,ribo_H6_PBMC
1018,0,ribo_H6_PBMC
1019,0,ribo_H6_PBMC
1020,0,ribo_H6_PBMC
1021,0,ribo_H6_PBMC
1022,0,ribo_H6_PBMC
1023,0,ribo_H6_PBMC
1024,0,ribo_H6_PBMC
1025,0,ribo_H6_PBMC
1026,0,ribo_H6_PBMC
1027,0,ribo_H6_PBMC
1028,0,ribo_H6_PBMC
1029,0,ribo_H6_PBMC
1030,0,ribo_H6_PBMC
1031,0,ribo_H6_PBMC
1032,0,ribo_H6_PBMC
1033,0,ribo_H6_PBMC
1034,0,ribo_H6_PBMC
1035,0,ribo_H6_PBMC
1036,0,ribo_H6_PBMC
1037,0,ribo_H6_PBMC
1038,0,ribo_H6_PBMC
1039,0,ribo_H6_PBMC
1040,0,ribo_H6_PBMC
1041,0,ribo_H6_PBMC
1042,0,ribo_H6_PBMC
1043,0,ribo_H6_PBMC
1044,0,ribo_H6_PBMC
1045,0,ribo_H6_PBMC
1046,0,ribo_H6_PBMC
1047,0,ribo_H6_PBMC
1048,0,ribo_H6_PBMC
1049,0,ribo_H6_PBMC
1050,0,ribo_H6_PBMC
1051,0,ribo_H6_PBMC
1052,0,ribo_H6_PBMC
1053,0,ribo_H6_PBMC
1054,0,ribo_H6_PBMC
1055,0,ribo_H6_PBMC
1056,0,ribo_H6_PBMC
1057,0,ribo_H6_PBMC
1058,0,ribo_H6_PBMC
1059,0,ribo_H6_PBMC
1060,0,ribo_H6_PBMC
1061,0,ribo_H6_PBMC
1062,0,ribo_H6_PBMC
1063,0,ribo_H6_PBMC
1064,0,ribo_H6_PBMC
1065,0,ribo_H6_PBMC
1066,0,ribo_H6_PBMC
1067,0,ribo_H6_PBMC
1068,0,ribo_H6_PBMC
1069,0,ribo_H6_PBMC
1070,0,ribo_H6_PBMC
1071,0,ribo_H6_PBMC
1072,0,ribo_H6_PBMC
1073,0,ribo_H6_PBMC
1074,0,ribo_H6_PBMC
1075,0,ribo_H6_PBMC
1076,0,ribo_H6_PBMC
1077,0,ribo_H6_PBMC
1078,0,ribo_H6_PBMC
1079,0,ribo_H6_PBMC
1080,0,ribo_H6_PBMC
1081,0,ribo_H6_PBMC
1082,0,ribo_H6_PBMC
1083,0,ribo_H6_PBMC
1084,0,ribo_H6_PBMC
1085,0,ribo_H6_PBMC
1086,0,ribo_H6_PBMC
1087,0,ribo_H6_PBMC
1088,0,ribo_H6_PBMC
1089,0,ribo_H6_PBMC
1090,0,ribo_H6_PBMC
1091,0,ribo_H6_PBMC
1092,0,ribo_H6_PBMC
1093,0,ribo_H6_PBMC
1094,0,ribo_H6_PBMC
1095,0,ribo_H6_PBMC
1096,0,ribo_H6_PBMC
1097,0,ribo_H6_PBMC
1098,0,ribo_H6_PBMC
1099,0,ribo_H6_PBMC
1100,0,ribo_H6_PBMC
1101,0,ribo_H6_PBMC
1102,0,ribo_H6_PBMC
1103,0,ribo_H6_PBMC
1104,0,ribo_H6_PBMC
1105,0,ribo_H6_PBMC
1106,0,ribo_H6_PBMC
1107,0,ribo_H6_PBMC
1108,0,ribo_H6_PBMC
1109,0,ribo_H6_PBMC
1110,0,ribo_H6_PBMC
1111,0,ribo_H6_PBMC
1112,0,ribo_H6_PBMC
1113,0,ribo_H6_PBMC
1114,0,ribo_H6_PBMC
1115,0,ribo_H6_PBMC
1116,0,ribo_H6_PBMC
1117,0,ribo_H6_PBMC
1118,0,ribo_H6_PBMC
1119,0,ribo_H6_PBMC
1120,0,ribo_H6_PBMC
1121,0,ribo_H6_PBMC
1122,0,ribo_H6_PBMC
1123,0,ribo_H6_PBMC
1124,0,ribo_H6_PBMC
1125,0,ribo_H6_PBMC
1126,0,ribo_H6_PBMC
1127,0,ribo_H6_PBMC
1128,0,ribo_H6_PBMC
1129,0,ribo_H6_PBMC
1130,0,ribo_H6_PBMC
1131,0,ribo_H6_PBMC
1132,0,ribo_H6_PBMC
1133,0,ribo_H6_PBMC
1134,0,ribo_H6_PBMC
1135,0,ribo_H6_PBMC
1136,0,ribo_H6_PBMC
1137,0,ribo_H6_PBMC
1138,0,ribo_H6_PBMC
1139,0,ribo_H6_PBMC
1140,0,ribo_H6_PBMC
1141,0,ribo_H6_PBMC
1142,0,ribo_H6_PBMC
1143,0,ribo_H6_PBMC
1144,0,ribo_H6_PBMC
1145,0,ribo_H6_PBMC
1146,0,ribo_H6_PBMC
1147,0,ribo_H6_PBMC
1148,0,ribo_H6_PBMC
1149,0,ribo_H6_PBMC
1150,0,ribo_H6_PBMC
1151,0,ribo_H6_PBMC
1152,0,ribo_H6_PBMC
1153,0,ribo_H6_PBMC
1154,2,ribo_H6_PBMC
1155,0,ribo_H6_PBMC
1156,0,ribo_H6_PBMC
1157,0,ribo_H6_PBMC
1158,0,ribo_H6_PBMC
1159,0,ribo_H6_PBMC
1160,0,ribo_H6_PBMC
1161,0,ribo_H6_PBMC
1162,0,ribo_H6_PBMC
1163,0,ribo_H6_PBMC
1164,0,ribo_H6_PBMC
1165,0,ribo_H6_PBMC
1166,0,ribo_H6_PBMC
1167,0,ribo_H6_PBMC
1168,0,ribo_H6_PBMC
1169,0,ribo_H6_PBMC
1170,0,ribo_H6_PBMC
1171,0,ribo_H6_PBMC
1172,0,ribo_H6_PBMC
1173,0,ribo_H6_PBMC
1174,0,ribo_H6_PBMC
1175,0,ribo_H6_PBMC
1176,0,ribo_H6_PBMC
1177,0,ribo_H6_PBMC
1178,0,ribo_H6_PBMC
1179,0,ribo_H6_PBMC
1180,0,ribo_H6_PBMC
1181,0,ribo_H6_PBMC
1182,0,ribo_H6_PBMC
1183,0,ribo_H6_PBMC
1184,0,ribo_H6_PBMC
1185,0,ribo_H6_PBMC
1186,0,ribo_H6_PBMC
1187,0,ribo_H6_PBMC
1188,0,ribo_H6_PBMC
1189,0,ribo_H6_PBMC
1190,0,ribo_H6_PBMC
1191,0,ribo_H6_PBMC
1192,0,ribo_H6_PBMC
1193,0,ribo_H6_PBMC
1194,0,ribo_H6_PBMC
1195,0,ribo_H6_PBMC
1196,0,ribo_H6_PBMC
1197,0,ribo_H6_PBMC
1198,0,ribo_H6_PBMC
1199,0,ribo_H6_PBMC
1200,0,ribo_H6_PBMC
1201,0,ribo_H6_PBMC
1202,0,ribo_H6_PBMC
1203,0,ribo_H6_PBMC
1204,0,ribo_H6_PBMC
1205,0,ribo_H6_PBMC
1206,0,ribo_H6_PBMC
1207,0,ribo_H6_PBMC
1208,0,ribo_H6_PBMC
1209,0,ribo_H6_PBMC
1210,0,ribo_H6_PBMC
1211,0,ribo_H6_PBMC
1212,0,ribo_H6_PBMC
1213,0,ribo_H6_PBMC
1214,0,ribo_H6_PBMC
1215,0,ribo_H6_PBMC
1216,0,ribo_H6_PBMC
1217,0,ribo_H6_PBMC
1218,0,ribo_H6_PBMC
1219,0,ribo_H6_PBMC
1220,0,ribo_H6_PBMC
1221,0,ribo_H6_PBMC
1222,0,ribo_H6_PBMC
1223,0,ribo_H6_PBMC
1224,0,ribo_H6_PBMC
1225,0,ribo_H6_PBMC
1226,0,ribo_H6_PBMC
1227,0,ribo_H6_PBMC
1228,0,ribo_H6_PBMC
1229,0,ribo_H6_PBMC
1230,0,ribo_H6_PBMC
1231,0,ribo_H6_PBMC
1232,0,ribo_H6_PBMC
1233,0,ribo_H6_PBMC
1234,0,ribo_H6_PBMC
1235,0,ribo_H6_PBMC
1236,0,ribo_H6_PBMC
1237,0,ribo_H6_PBMC
1238,0,ribo_H6_PBMC
1239,0,ribo_H6_PBMC
1240,0,ribo_H6_PBMC
1241,0,ribo_H6_PBMC
1242,0,ribo_H6_PBMC
1243,0,ribo_H6_PBMC
1244,0,ribo_H6_PBMC
1245,0,ribo_H6_PBMC
1246,0,ribo_H6_PBMC
1247,0,ribo_H6_PBMC
1248,0,ribo_H6_PBMC
1249,0,ribo_H6_PBMC
1250,0,ribo_H6_PBMC
1251,0,ribo_H6_PBMC
1252,0,ribo_H6_PBMC
1253,0,ribo_H6_PBMC
1254,0,ribo_H6_PBMC
1255,0,ribo_H6_PBMC
1256,0,ribo_H6_PBMC
1257,0,ribo_H6_PBMC
1258,0,ribo_H6_PBMC
1259,0,ribo_H6_PBMC
1260,0,ribo_H6_PBMC
1261,0,ribo_H6_PBMC
1262,0,ribo_H6_PBMC
1263,0,ribo_H6_PBMC
1264,0,ribo_H6_PBMC
1265,0,ribo_H6_PBMC
1266,0,ribo_H6_PBMC
1267,0,ribo_H6_PBMC
1268,0,ribo_H6_PBMC
1269,0,ribo_H6_PBMC
1270,0,ribo_H6_PBMC
1271,0,ribo_H6_PBMC
1272,0,ribo_H6_PBMC
1273,0,ribo_H6_PBMC
1274,0,ribo_H6_PBMC
1275,0,ribo_H6_PBMC
1276,0,ribo_H6_PBMC
1277,0,ribo_H6_PBMC
1278,0,ribo_H6_PBMC
1279,0,ribo_H6_PBMC
1280,0,ribo_H6_PBMC
1281,0,ribo_H6_PBMC
1282,0,ribo_H6_PBMC
1283,0,ribo_H6_PBMC
1284,0,ribo_H6_PBMC
1285,0,ribo_H6_PBMC
1286,0,ribo_H6_PBMC
1287,0,ribo_H6_PBMC
1288,0,ribo_H6_PBMC
1289,0,ribo_H6_PBMC
1290,0,ribo_H6_PBMC
1291,0,ribo_H6_PBMC
1292,0,ribo_H6_PBMC
1293,0,ribo_H6_PBMC
1294,0,ribo_H6_PBMC
1295,0,ribo_H6_PBMC
1296,0,ribo_H6_PBMC
1297,0,ribo_H6_PBMC
1298,0,ribo_H6_PBMC
1299,0,ribo_H6_PBMC
1300,0,ribo_H6_PBMC
1301,0,ribo_H6_PBMC
1302,0,ribo_H6_PBMC
1303,0,ribo_H6_PBMC
1304,0,ribo_H6_PBMC
1305,0,ribo_H6_PBMC
1306,0,ribo_H6_PBMC
1307,0,ribo_H6_PBMC
1308,0,ribo_H6_PBMC
1309,0,ribo_H6_PBMC
1310,0,ribo_H6_PBMC
1311,0,ribo_H6_PBMC
1312,0,ribo_H6_PBMC
1313,0,ribo_H6_PBMC
1314,0,ribo_H6_PBMC
1315,0,ribo_H6_PBMC
1316,0,ribo_H6_PBMC
1317,0,ribo_H6_PBMC
1318,0,ribo_H6_PBMC
1319,0,ribo_H6_PBMC
1320,0,ribo_H6_PBMC
1321,0,ribo_H6_PBMC
1322,0,ribo_H6_PBMC
1323,0,ribo_H6_PBMC
1324,0,ribo_H6_PBMC
1325,0,ribo_H6_PBMC
1326,0,ribo_H6_PBMC
1327,0,ribo_H6_PBMC
1328,0,ribo_H6_PBMC
1329,0,ribo_H6_PBMC
1330,0,ribo_H6_PBMC
1331,0,ribo_H6_PBMC
1332,0,ribo_H6_PBMC
1333,0,ribo_H6_PBMC
1334,0,ribo_H6_PBMC
1335,0,ribo_H6_PBMC
1336,0,ribo_H6_PBMC
1337,0,ribo_H6_PBMC
1338,0,ribo_H6_PBMC
1339,0,ribo_H6_PBMC
1340,0,ribo_H6_PBMC
1341,0,ribo_H6_PBMC
1342,0,ribo_H6_PBMC
1343,0,ribo_H6_PBMC
1344,0,ribo_H6_PBMC
1345,0,ribo_H6_PBMC
1346,0,ribo_H6_PBMC
1347,0,ribo_H6_PBMC
1348,0,ribo_H6_PBMC
1349,0,ribo_H6_PBMC
1350,0,ribo_H6_PBMC
1351,0,ribo_H6_PBMC
1352,0,ribo_H6_PBMC
1353,0,ribo_H6_PBMC
1354,0,ribo_H6_PBMC
1355,0,ribo_H6_PBMC
1356,0,ribo_H6_PBMC
1357,0,ribo_H6_PBMC
1358,0,ribo_H6_PBMC
1359,0,ribo_H6_PBMC
1360,0,ribo_H6_PBMC
1361,0,ribo_H6_PBMC
1362,0,ribo_H6_PBMC
1363,0,ribo_H6_PBMC
1364,0,ribo_H6_PBMC
1365,0,ribo_H6_PBMC
1366,0,ribo_H6_PBMC
1367,0,ribo_H6_PBMC
1368,0,ribo_H6_PBMC
1369,0,ribo_H6_PBMC
1370,0,ribo_H6_PBMC
1371,0,ribo_H6_PBMC
1372,0,ribo_H6_PBMC
1373,0,ribo_H6_PBMC
1374,0,ribo_H6_PBMC
1375,0,ribo_H6_PBMC
1376,0,ribo_H6_PBMC
1377,0,ribo_H6_PBMC
1378,0,ribo_H6_PBMC
1379,0,ribo_H6_PBMC
1380,0,ribo_H6_PBMC
1381,0,ribo_H6_PBMC
1382,0,ribo_H6_PBMC
1383,0,ribo_H6_PBMC
1384,0,ribo_H6_PBMC
1385,0,ribo_H6_PBMC
1386,0,ribo_H6_PBMC
1387,0,ribo_H6_PBMC
1388,0,ribo_H6_PBMC
1389,0,ribo_H6_PBMC
1390,0,ribo_H6_PBMC
1391,0,ribo_H6_PBMC
1392,0,ribo_H6_PBMC
1393,0,ribo_H6_PBMC
1394,0,ribo_H6_PBMC
1395,0,ribo_H6_PBMC
1396,0,ribo_H6_PBMC
1397,0,ribo_H6_PBMC
1398,0,ribo_H6_PBMC
1399,0,ribo_H6_PBMC
1400,0,ribo_H6_PBMC
1401,0,ribo_H6_PBMC
1402,0,ribo_H6_PBMC
1403,0,ribo_H6_PBMC
1404,0,ribo_H6_PBMC
1405,0,ribo_H6_PBMC
1406,0,ribo_H6_PBMC
1407,0,ribo_H6_PBMC
1408,0,ribo_H6_PBMC
1409,0,ribo_H6_PBMC
1410,0,ribo_H6_PBMC
1411,0,ribo_H6_PBMC
1412,0,ribo_H6_PBMC
1413,0,ribo_H6_PBMC
1414,0,ribo_H6_PBMC
1415,0,ribo_H6_PBMC
1416,0,ribo_H6_PBMC
1417,0,ribo_H6_PBMC
1418,0,ribo_H6_PBMC
1419,0,ribo_H6_PBMC
1420,0,ribo_H6_PBMC
1421,0,ribo_H6_PBMC
1422,0,ribo_H6_PBMC
1423,0,ribo_H6_PBMC
1424,0,ribo_H6_PBMC
1425,0,ribo_H6_PBMC
1426,0,ribo_H6_PBMC
1427,0,ribo_H6_PBMC
1428,0,ribo_H6_PBMC
1429,0,ribo_H6_PBMC
1430,0,ribo_H6_PBMC
1431,0,ribo_H6_PBMC
1432,0,ribo_H6_PBMC
1433,0,ribo_H6_PBMC
1434,0,ribo_H6_PBMC
1435,0,ribo_H6_PBMC
1436,0,ribo_H6_PBMC
1437,0,ribo_H6_PBMC
1438,0,ribo_H6_PBMC
1439,0,ribo_H6_PBMC
1440,0,ribo_H6_PBMC
1441,0,ribo_H6_PBMC
1442,0,ribo_H6_PBMC
1443,0,ribo_H6_PBMC
1444,0,ribo_H6_PBMC
1445,0,ribo_H6_PBMC
1446,0,ribo_H6_PBMC
1447,0,ribo_H6_PBMC
1448,0,ribo_H6_PBMC
1449,0,ribo_H6_PBMC
1450,0,ribo_H6_PBMC
1451,0,ribo_H6_PBMC
1452,0,ribo_H6_PBMC
1453,0,ribo_H6_PBMC
1454,0,ribo_H6_PBMC
1455,0,ribo_H6_PBMC
1456,0,ribo_H6_PBMC
1457,0,ribo_H6_PBMC
1458,0,ribo_H6_PBMC
1459,0,ribo_H6_PBMC
1460,0,ribo_H6_PBMC
1461,0,ribo_H6_PBMC
1462,0,ribo_H6_PBMC
1463,0,ribo_H6_PBMC
1464,0,ribo_H6_PBMC
1465,0,ribo_H6_PBMC
1466,0,ribo_H6_PBMC
1467,0,ribo_H6_PBMC
1468,0,ribo_H6_PBMC
1469,0,ribo_H6_PBMC
1470,0,ribo_H6_PBMC
1471,0,ribo_H6_PBMC
1472,0,ribo_H6_PBMC
1473,0,ribo_H6_PBMC
1474,0,ribo_H6_PBMC
1475,0,ribo_H6_PBMC
1476,0,ribo_H6_PBMC
1477,0,ribo_H6_PBMC
1478,0,ribo_H6_PBMC
1479,0,ribo_H6_PBMC
1480,0,ribo_H6_PBMC
1481,0,ribo_H6_PBMC
1482,0,ribo_H6_PBMC
1483,0,ribo_H6_PBMC
1484,0,ribo_H6_PBMC
1485,0,ribo_H6_PBMC
1486,0,ribo_H6_PBMC
1487,0,ribo_H6_PBMC
1488,0,ribo_H6_PBMC
1489,0,ribo_H6_PBMC
1490,0,ribo_H6_PBMC
1491,0,ribo_H6_PBMC
1492,0,ribo_H6_PBMC
1493,0,ribo_H6_PBMC
1494,0,ribo_H6_PBMC
1495,0,ribo_H6_PBMC
1496,0,ribo_H6_PBMC
1497,0,ribo_H6_PBMC
1498,0,ribo_H6_PBMC
1499,0,ribo_H6_PBMC
1500,0,ribo_H6_PBMC
1501,0,ribo_H6_PBMC
1502,0,ribo_H6_PBMC
1503,0,ribo_H6_PBMC
1504,0,ribo_H6_PBMC
1505,0,ribo_H6_PBMC
1506,0,ribo_H6_PBMC
1507,0,ribo_H6_PBMC
1508,0,ribo_H6_PBMC
1509,0,ribo_H6_PBMC
1510,0,ribo_H6_PBMC
1511,0,ribo_H6_PBMC
1512,0,ribo_H6_PBMC
1513,0,ribo_H6_PBMC
1514,0,ribo_H6_PBMC
1515,0,ribo_H6_PBMC
1516,0,ribo_H6_PBMC
1517,0,ribo_H6_PBMC
1518,0,ribo_H6_PBMC
1519,0,ribo_H6_PBMC
1520,0,ribo_H6_PBMC
1521,0,ribo_H6_PBMC
1522,0,ribo_H6_PBMC
1523,0,ribo_H6_PBMC
1524,0,ribo_H6_PBMC
1525,0,ribo_H6_PBMC
1526,0,ribo_H6_PBMC
1527,0,ribo_H6_PBMC
1528,0,ribo_H6_PBMC
1529,0,ribo_H6_PBMC
1530,0,ribo_H6_PBMC
1531,0,ribo_H6_PBMC
1532,0,ribo_H6_PBMC
1533,0,ribo_H6_PBMC
1534,0,ribo_H6_PBMC
1535,0,ribo_H6_PBMC
1536,0,ribo_H6_PBMC
1537,0,ribo_H6_PBMC
1538,0,ribo_H6_PBMC
1539,0,ribo_H6_PBMC
1540,0,ribo_H6_PBMC
1541,0,ribo_H6_PBMC
1542,0,ribo_H6_PBMC
1543,0,ribo_H6_PBMC
1544,0,ribo_H6_PBMC
1545,0,ribo_H6_PBMC
1546,0,ribo_H6_PBMC
1547,0,ribo_H6_PBMC
1548,0,ribo_H6_PBMC
1549,0,ribo_H6_PBMC
1550,0,ribo_H6_PBMC
1551,0,ribo_H6_PBMC
1552,0,ribo_H6_PBMC
1553,0,ribo_H6_PBMC
1554,0,ribo_H6_PBMC
1555,0,ribo_H6_PBMC
1556,0,ribo_H6_PBMC
1557,0,ribo_H6_PBMC
1558,0,ribo_H6_PBMC
1559,0,ribo_H6_PBMC
1560,0,ribo_H6_PBMC
1561,0,ribo_H6_PBMC
1562,0,ribo_H6_PBMC
1563,0,ribo_H6_PBMC
1564,0,ribo_H6_PBMC
1565,0,ribo_H6_PBMC
1566,0,ribo_H6_PBMC
1567,0,ribo_H6_PBMC
1568,0,ribo_H6_PBMC
1569,0,ribo_H6_PBMC
1570,0,ribo_H6_PBMC
1571,0,ribo_H6_PBMC
1572,0,ribo_H6_PBMC
1573,0,ribo_H6_PBMC
1574,0,ribo_H6_PBMC
1575,0,ribo_H6_PBMC
1576,0,ribo_H6_PBMC
1577,0,ribo_H6_PBMC
1578,0,ribo_H6_PBMC
1579,0,ribo_H6_PBMC
1580,0,ribo_H6_PBMC
1581,0,ribo_H6_PBMC
1582,0,ribo_H6_PBMC
1583,0,ribo_H6_PBMC
1584,0,ribo_H6_PBMC
1585,0,ribo_H6_PBMC
1586,0,ribo_H6_PBMC
1587,0,ribo_H6_PBMC
1588,0,ribo_H6_PBMC
1589,0,ribo_H6_PBMC
1590,0,ribo_H6_PBMC
1591,0,ribo_H6_PBMC
1592,0,ribo_H6_PBMC
1593,0,ribo_H6_PBMC
1594,0,ribo_H6_PBMC
1595,0,ribo_H6_PBMC
1596,0,ribo_H6_PBMC
1597,0,ribo_H6_PBMC
1598,0,ribo_H6_PBMC
1599,0,ribo_H6_PBMC
1600,0,ribo_H6_PBMC
1601,0,ribo_H6_PBMC
1602,0,ribo_H6_PBMC
1603,0,ribo_H6_PBMC
1604,0,ribo_H6_PBMC
1605,0,ribo_H6_PBMC
1606,0,ribo_H6_PBMC
1607,0,ribo_H6_PBMC
1608,0,ribo_H6_PBMC
1609,0,ribo_H6_PBMC
1610,0,ribo_H6_PBMC
1611,0,ribo_H6_PBMC
1612,0,ribo_H6_PBMC
1613,0,ribo_H6_PBMC
1614,0,ribo_H6_PBMC
1615,0,ribo_H6_PBMC
1616,0,ribo_H6_PBMC
1617,0,ribo_H6_PBMC
1618,0,ribo_H6_PBMC
1619,0,ribo_H6_PBMC
1620,0,ribo_H6_PBMC
1621,0,ribo_H6_PBMC
1622,0,ribo_H6_PBMC
1623,0,ribo_H6_PBMC
1624,0,ribo_H6_PBMC
1625,0,ribo_H6_PBMC
1626,0,ribo_H6_PBMC
1627,0,ribo_H6_PBMC
1628,0,ribo_H6_PBMC
1629,0,ribo_H6_PBMC
1630,0,ribo_H6_PBMC
1631,0,ribo_H6_PBMC
1632,0,ribo_H6_PBMC
1633,0,ribo_H6_PBMC
1634,0,ribo_H6_PBMC
1635,0,ribo_H6_PBMC
1636,0,ribo_H6_PBMC
1637,0,ribo_H6_PBMC
1638,0,ribo_H6_PBMC
1639,0,ribo_H6_PBMC
1640,0,ribo_H6_PBMC
1641,0,ribo_H6_PBMC
1642,0,ribo_H6_PBMC
1643,0,ribo_H6_PBMC
1644,0,ribo_H6_PBMC
1645,0,ribo_H6_PBMC
1646,0,ribo_H6_PBMC
1647,0,ribo_H6_PBMC
1648,0,ribo_H6_PBMC
1649,0,ribo_H6_PBMC
1650,0,ribo_H6_PBMC
1651,0,ribo_H6_PBMC
1652,0,ribo_H6_PBMC
1653,0,ribo_H6_PBMC
1654,0,ribo_H6_PBMC
1655,0,ribo_H6_PBMC
1656,0,ribo_H6_PBMC
1657,0,ribo_H6_PBMC
1658,0,ribo_H6_PBMC
1659,0,ribo_H6_PBMC
1660,0,ribo_H6_PBMC
1661,0,ribo_H6_PBMC
1662,0,ribo_H6_PBMC
1663,0,ribo_H6_PBMC
1664,0,ribo_H6_PBMC
1665,0,ribo_H6_PBMC
1666,0,ribo_H6_PBMC
1667,0,ribo_H6_PBMC
1668,0,ribo_H6_PBMC
1669,0,ribo_H6_PBMC
1670,0,ribo_H6_PBMC
1671,0,ribo_H6_PBMC
1672,0,ribo_H6_PBMC
1673,0,ribo_H6_PBMC
1674,0,ribo_H6_PBMC
1675,0,ribo_H6_PBMC
1676,0,ribo_H6_PBMC
1677,0,ribo_H6_PBMC
1678,0,ribo_H6_PBMC
1679,0,ribo_H6_PBMC
1680,0,ribo_H6_PBMC
1681,0,ribo_H6_PBMC
1682,0,ribo_H6_PBMC
1683,0,ribo_H6_PBMC
1684,0,ribo_H6_PBMC
1685,0,ribo_H6_PBMC
1686,0,ribo_H6_PBMC
1687,0,ribo_H6_PBMC
1688,0,ribo_H6_PBMC
1689,0,ribo_H6_PBMC
1690,0,ribo_H6_PBMC
1691,0,ribo_H6_PBMC
1692,0,ribo_H6_PBMC
1693,0,ribo_H6_PBMC
1694,0,ribo_H6_PBMC
1695,0,ribo_H6_PBMC
1696,0,ribo_H6_PBMC
1697,0,ribo_H6_PBMC
1698,0,ribo_H6_PBMC
1699,0,ribo_H6_PBMC
1700,0,ribo_H6_PBMC
1701,0,ribo_H6_PBMC
1702,0,ribo_H6_PBMC
